LOC117902184,NC_048534.1,7808091,7816133,GO:0004672,F
LOC117902184,NC_048534.1,7808091,7816133,GO:0005524,F
LOC117902184,NC_048534.1,7808091,7816133,GO:0006468,P
LOC117902184,NC_048534.1,7808091,7816133,GO:0035556,P
LOC117901858,NC_048534.1,7818711,7842692,GO:0005515,F
LOC117901862,NC_048534.1,7823913,7825544,GO:0000380,P
LOC117901862,NC_048534.1,7823913,7825544,GO:0003723,F
LOC117901862,NC_048534.1,7823913,7825544,GO:0045292,P
LOC117901862,NC_048534.1,7823913,7825544,GO:0045292,P
LOC117901862,NC_048534.1,7823913,7825544,GO:0071011,C
LOC117901861,NC_048534.1,7825730,7828019,GO:0016226,P
LOC117901861,NC_048534.1,7825730,7828019,GO:0051539,F
LOC117901861,NC_048534.1,7825730,7828019,GO:0097361,C
LOC117901859,NC_048534.1,7830541,7835298,GO:0000289,P
LOC117901859,NC_048534.1,7830541,7835298,GO:0000932,C
LOC117901859,NC_048534.1,7830541,7835298,GO:0005634,C
LOC117901859,NC_048534.1,7830541,7835298,GO:0006355,P
LOC117901859,NC_048534.1,7830541,7835298,GO:0030015,C
LOC117901859,NC_048534.1,7830541,7835298,GO:0030015,C
LOC117900375,NC_048534.1,7848246,7851294,GO:0004252,F
LOC117900375,NC_048534.1,7848246,7851294,GO:0006508,P
LOC117901606,NC_048534.1,7851778,7877965,GO:0000977,F
LOC117901606,NC_048534.1,7851778,7877965,GO:0000981,F
LOC117901606,NC_048534.1,7851778,7877965,GO:0000981,F
LOC117901606,NC_048534.1,7851778,7877965,GO:0005634,C
LOC117901606,NC_048534.1,7851778,7877965,GO:0006357,P
LOC117901606,NC_048534.1,7851778,7877965,GO:0030182,P
LOC117901688,NC_048534.1,7882144,7885720,GO:0004058,F
LOC117901688,NC_048534.1,7882144,7885720,GO:0006520,P
LOC117901688,NC_048534.1,7882144,7885720,GO:0006584,P
LOC117901688,NC_048534.1,7882144,7885720,GO:0030170,F
LOC117902173,NC_048534.1,7886577,7888540,GO:0046592,F
LOC117902174,NC_048534.1,7888473,7892529,GO:0004058,F
LOC117902174,NC_048534.1,7888473,7892529,GO:0006520,P
LOC117902174,NC_048534.1,7888473,7892529,GO:0006584,P
LOC117902174,NC_048534.1,7888473,7892529,GO:0030170,F
LOC117902174,NC_048534.1,7888473,7892529,GO:0042427,P
LOC117902175,NC_048534.1,7893903,7895258,GO:0005739,C
LOC117902175,NC_048534.1,7893903,7895258,GO:0007005,P
LOC117902175,NC_048534.1,7893903,7895258,GO:0016020,C
LOC117902175,NC_048534.1,7893903,7895258,GO:0016020,C
LOC117902172,NC_048534.1,7895781,7898714,GO:0003723,F
LOC117902172,NC_048534.1,7895781,7898714,GO:0005524,F
LOC117902172,NC_048534.1,7895781,7898714,GO:0005622,C
LOC117902172,NC_048534.1,7895781,7898714,GO:0071013,C
LOC117902288,NC_048534.1,7898964,7900617,GO:0000127,C
LOC117902288,NC_048534.1,7898964,7900617,GO:0006384,P
LOC117902287,NC_048534.1,7900780,7902738,GO:0003676,F
LOC117902287,NC_048534.1,7900780,7902738,GO:0004816,F
LOC117902287,NC_048534.1,7900780,7902738,GO:0004816,F
LOC117902287,NC_048534.1,7900780,7902738,GO:0005524,F
LOC117902287,NC_048534.1,7900780,7902738,GO:0005737,C
LOC117902287,NC_048534.1,7900780,7902738,GO:0006421,P
LOC117902287,NC_048534.1,7900780,7902738,GO:0006421,P
LOC117902289,NC_048534.1,7902733,7903533,GO:0005869,C
LOC117902289,NC_048534.1,7902733,7903533,GO:0007052,P
LOC117902289,NC_048534.1,7902733,7903533,GO:0070840,F
LOC117902290,NC_048534.1,7903454,7904000,GO:0003677,F
LOC117902290,NC_048534.1,7903454,7904000,GO:0003899,F
LOC117902290,NC_048534.1,7903454,7904000,GO:0003899,F
LOC117902290,NC_048534.1,7903454,7904000,GO:0005666,C
LOC117902290,NC_048534.1,7903454,7904000,GO:0005736,C
LOC117902290,NC_048534.1,7903454,7904000,GO:0006351,P
LOC117902290,NC_048534.1,7903454,7904000,GO:0046983,F
LOC117902285,NC_048534.1,7904260,7932724,GO:0003730,F
LOC117902285,NC_048534.1,7904260,7932724,GO:0005515,F
LOC117902285,NC_048534.1,7904260,7932724,GO:0008270,F
LOC117902285,NC_048534.1,7904260,7932724,GO:0017148,P
LOC117902285,NC_048534.1,7904260,7932724,GO:0030371,F
LOC117901765,NC_048534.1,7937371,7939040,GO:0000070,P
LOC117901765,NC_048534.1,7937371,7939040,GO:0000212,P
LOC117901765,NC_048534.1,7937371,7939040,GO:0000278,P
LOC117901765,NC_048534.1,7937371,7939040,GO:0000930,C
LOC117901765,NC_048534.1,7937371,7939040,GO:0000930,C
LOC117901765,NC_048534.1,7937371,7939040,GO:0005200,F
LOC117901765,NC_048534.1,7937371,7939040,GO:0005525,F
LOC117901765,NC_048534.1,7937371,7939040,GO:0005525,F
LOC117901765,NC_048534.1,7937371,7939040,GO:0005634,C
LOC117901765,NC_048534.1,7937371,7939040,GO:0005737,C
LOC117901765,NC_048534.1,7937371,7939040,GO:0005813,C
LOC117901765,NC_048534.1,7937371,7939040,GO:0005819,C
LOC117901765,NC_048534.1,7937371,7939040,GO:0005874,C
LOC117901765,NC_048534.1,7937371,7939040,GO:0005874,C
LOC117901765,NC_048534.1,7937371,7939040,GO:0007020,P
LOC117901765,NC_048534.1,7937371,7939040,GO:0007020,P
LOC117901765,NC_048534.1,7937371,7939040,GO:0007052,P
LOC117901765,NC_048534.1,7937371,7939040,GO:0031122,P
LOC117901422,NC_048534.1,7939275,7943324,GO:0005802,C
LOC117901422,NC_048534.1,7939275,7943324,GO:1902004,P
LOC117901539,NC_048534.1,7946024,7961154,GO:0004672,F
LOC117901539,NC_048534.1,7946024,7961154,GO:0005524,F
LOC117901539,NC_048534.1,7946024,7961154,GO:0006468,P
LOC117901539,NC_048534.1,7946024,7961154,GO:0007169,P
LOC117901539,NC_048534.1,7946024,7961154,GO:0007275,P
LOC117901539,NC_048534.1,7946024,7961154,GO:0007409,P
LOC117901539,NC_048534.1,7946024,7961154,GO:0033674,P
LOC117901539,NC_048534.1,7946024,7961154,GO:0043235,C
LOC117900872,NC_048534.1,8075335,8085522,GO:0004672,F
LOC117900872,NC_048534.1,8075335,8085522,GO:0005524,F
LOC117900872,NC_048534.1,8075335,8085522,GO:0006468,P
LOC117900872,NC_048534.1,8075335,8085522,GO:0007169,P
LOC117900872,NC_048534.1,8075335,8085522,GO:0007275,P
LOC117900872,NC_048534.1,8075335,8085522,GO:0007409,P
LOC117900872,NC_048534.1,8075335,8085522,GO:0033674,P
LOC117900872,NC_048534.1,8075335,8085522,GO:0043235,C
LOC117900469,NC_048534.1,8095519,8096543,GO:0030544,F
LOC117900469,NC_048534.1,8095519,8096543,GO:0051879,F
LOC117901297,NC_048534.1,8115536,8123230,GO:0005504,F
LOC117901297,NC_048534.1,8115536,8123230,GO:0005504,F
LOC117901297,NC_048534.1,8115536,8123230,GO:0005777,C
LOC117901297,NC_048534.1,8115536,8123230,GO:0005777,C
LOC117901297,NC_048534.1,8115536,8123230,GO:0016402,F
LOC117901297,NC_048534.1,8115536,8123230,GO:0033540,P
LOC117901297,NC_048534.1,8115536,8123230,GO:0033540,P
LOC117901297,NC_048534.1,8115536,8123230,GO:0055088,P
LOC117901297,NC_048534.1,8115536,8123230,GO:0071949,F
LOC117901297,NC_048534.1,8115536,8123230,GO:0071949,F
LOC117901301,NC_048534.1,8118950,8120668,GO:0005515,F
LOC117901298,NC_048534.1,8123868,8156929,GO:0001725,C
LOC117901298,NC_048534.1,8123868,8156929,GO:0003779,F
LOC117901298,NC_048534.1,8123868,8156929,GO:0005912,C
LOC117901298,NC_048534.1,8123868,8156929,GO:0030018,C
LOC117901298,NC_048534.1,8123868,8156929,GO:0030036,P
LOC117901298,NC_048534.1,8123868,8156929,GO:0031941,C
LOC117901298,NC_048534.1,8123868,8156929,GO:0051371,F
LOC117901298,NC_048534.1,8123868,8156929,GO:0061061,P
LOC117901308,NC_048534.1,8139290,8140151,GO:0009897,C
LOC117901308,NC_048534.1,8139290,8140151,GO:0030246,F
LOC117901308,NC_048534.1,8139290,8140151,GO:0044419,P
LOC117901300,NC_048534.1,8146206,8147938,GO:0000971,P
LOC117901300,NC_048534.1,8146206,8147938,GO:0003972,F
LOC117901300,NC_048534.1,8146206,8147938,GO:0003972,F
LOC117901300,NC_048534.1,8146206,8147938,GO:0005634,C
LOC117901300,NC_048534.1,8146206,8147938,GO:0006388,P
LOC117901300,NC_048534.1,8146206,8147938,GO:0072669,C
LOC117901300,NC_048534.1,8146206,8147938,GO:0072669,C
LOC117901306,NC_048534.1,8148333,8151086,GO:0003924,F
LOC117901306,NC_048534.1,8148333,8151086,GO:0005525,F
LOC117901306,NC_048534.1,8148333,8151086,GO:0005764,C
LOC117901306,NC_048534.1,8148333,8151086,GO:0005770,C
LOC117901306,NC_048534.1,8148333,8151086,GO:0042147,P
LOC117901306,NC_048534.1,8148333,8151086,GO:0045335,C
LOC117901303,NC_048534.1,8151401,8156494,GO:0016020,C
LOC117901303,NC_048534.1,8151401,8156494,GO:1902936,F
LOC117901302,NC_048534.1,8157860,8159845,GO:0004394,F
LOC117901302,NC_048534.1,8157860,8159845,GO:0015014,P
LOC117901302,NC_048534.1,8157860,8159845,GO:0015015,P
LOC117901302,NC_048534.1,8157860,8159845,GO:0016020,C
LOC117901302,NC_048534.1,8157860,8159845,GO:0016020,C
LOC117902662,NC_048534.1,8163883,8169767,GO:0000712,P
LOC117902662,NC_048534.1,8163883,8169767,GO:0000819,P
LOC117902662,NC_048534.1,8163883,8169767,GO:0003677,F
LOC117902662,NC_048534.1,8163883,8169767,GO:0003918,F
LOC117902662,NC_048534.1,8163883,8169767,GO:0005524,F
LOC117902662,NC_048534.1,8163883,8169767,GO:0005634,C
LOC117902662,NC_048534.1,8163883,8169767,GO:0006265,P
LOC117902664,NC_048534.1,8169984,8177159,GO:0016020,C
LOC117902664,NC_048534.1,8169984,8177159,GO:1902936,F
LOC117902663,NC_048534.1,8170487,8172712,GO:0005096,F
LOC117902663,NC_048534.1,8170487,8172712,GO:0005096,F
LOC117902663,NC_048534.1,8170487,8172712,GO:0005634,C
LOC117902663,NC_048534.1,8170487,8172712,GO:0005829,C
LOC117902663,NC_048534.1,8170487,8172712,GO:0006913,P
LOC117902663,NC_048534.1,8170487,8172712,GO:0007165,P
LOC117902663,NC_048534.1,8170487,8172712,GO:0031267,F
LOC117902663,NC_048534.1,8170487,8172712,GO:0048471,C
LOC117902663,NC_048534.1,8170487,8172712,GO:0090630,P
LOC117901546,NC_048534.1,8183499,8185826,GO:0000978,F
LOC117901546,NC_048534.1,8183499,8185826,GO:0000981,F
LOC117901546,NC_048534.1,8183499,8185826,GO:0005634,C
LOC117901546,NC_048534.1,8183499,8185826,GO:0006357,P
LOC117901776,NC_048534.1,8201475,8203544,GO:0005739,C
LOC117901776,NC_048534.1,8201475,8203544,GO:0016818,F
LOC117901084,NC_048534.1,8207508,8207817,GO:0140291,P
LOC117900760,NC_048534.1,8210279,8211644,GO:0005739,C
LOC117900760,NC_048534.1,8210279,8211644,GO:0016818,F
LOC117900759,NC_048534.1,8211674,8212911,GO:0005739,C
LOC117900759,NC_048534.1,8211674,8212911,GO:0016818,F
LOC117900758,NC_048534.1,8212899,8214209,GO:0000049,F
LOC117900758,NC_048534.1,8212899,8214209,GO:0000049,F
LOC117900758,NC_048534.1,8212899,8214209,GO:0002143,P
LOC117900758,NC_048534.1,8212899,8214209,GO:0005829,C
LOC117900758,NC_048534.1,8212899,8214209,GO:0016783,F
LOC117900606,NC_048534.1,8214479,8219336,GO:0003723,F
LOC117900606,NC_048534.1,8214479,8219336,GO:0005634,C
LOC117900606,NC_048534.1,8214479,8219336,GO:0006397,P
LOC117900606,NC_048534.1,8214479,8219336,GO:0046872,F
LOC117902098,NC_048534.1,8220172,8224050,GO:0003677,F
LOC117902098,NC_048534.1,8220172,8224050,GO:0003677,F
LOC117902098,NC_048534.1,8220172,8224050,GO:0003917,F
LOC117902098,NC_048534.1,8220172,8224050,GO:0003917,F
LOC117902098,NC_048534.1,8220172,8224050,GO:0005634,C
LOC117902098,NC_048534.1,8220172,8224050,GO:0005694,C
LOC117902098,NC_048534.1,8220172,8224050,GO:0006265,P
LOC117902098,NC_048534.1,8220172,8224050,GO:0006265,P
LOC117902098,NC_048534.1,8220172,8224050,GO:0008270,F
LOC117902097,NC_048534.1,8224043,8230543,GO:0005085,F
LOC117902097,NC_048534.1,8224043,8230543,GO:0035023,P
LOC117902099,NC_048534.1,8230827,8233554,GO:0016020,C
LOC117902099,NC_048534.1,8230827,8233554,GO:0016020,C
LOC117902099,NC_048534.1,8230827,8233554,GO:0072657,P
LOC117902102,NC_048534.1,8234087,8240188,GO:0005975,P
LOC117902102,NC_048534.1,8234087,8240188,GO:0016853,F
LOC117902102,NC_048534.1,8234087,8240188,GO:0030246,F
LOC117902100,NC_048534.1,8240584,8242507,GO:0004707,F
LOC117902100,NC_048534.1,8240584,8242507,GO:0005524,F
LOC117902100,NC_048534.1,8240584,8242507,GO:0005634,C
LOC117902100,NC_048534.1,8240584,8242507,GO:0005737,C
LOC117902100,NC_048534.1,8240584,8242507,GO:0006468,P
LOC117902100,NC_048534.1,8240584,8242507,GO:0035556,P
LOC117902103,NC_048534.1,8242127,8243362,GO:0016311,P
LOC117902103,NC_048534.1,8242127,8243362,GO:0016791,F
LOC117900422,NC_048534.1,8243601,8250561,GO:0005319,F
LOC117900422,NC_048534.1,8243601,8250561,GO:0005524,F
LOC117900422,NC_048534.1,8243601,8250561,GO:0006869,P
LOC117900422,NC_048534.1,8243601,8250561,GO:0016020,C
LOC117900422,NC_048534.1,8243601,8250561,GO:0016020,C
LOC117900422,NC_048534.1,8243601,8250561,GO:0016887,F
LOC117900422,NC_048534.1,8243601,8250561,GO:0043231,C
LOC117900422,NC_048534.1,8243601,8250561,GO:0055085,P
LOC117900422,NC_048534.1,8243601,8250561,GO:0140359,F
LOC117900422,NC_048534.1,8243601,8250561,GO:0140359,F
LOC117902436,NC_048534.1,8251059,8253193,GO:0003677,F
LOC117902435,NC_048534.1,8253603,8259379,GO:0005085,F
LOC117902435,NC_048534.1,8253603,8259379,GO:0032012,P
LOC117902439,NC_048534.1,8264500,8271777,GO:0004089,F
LOC117902439,NC_048534.1,8264500,8271777,GO:0004089,F
LOC117902439,NC_048534.1,8264500,8271777,GO:0005737,C
LOC117902439,NC_048534.1,8264500,8271777,GO:0008270,F
LOC117902439,NC_048534.1,8264500,8271777,GO:0008270,F
LOC117902437,NC_048534.1,8271912,8273604,GO:0003723,F
LOC117902437,NC_048534.1,8271912,8273604,GO:0004000,F
LOC117902437,NC_048534.1,8271912,8273604,GO:0006396,P
LOC117902456,NC_048534.1,8277777,8279040,GO:0004252,F
LOC117902456,NC_048534.1,8277777,8279040,GO:0004252,F
LOC117902456,NC_048534.1,8277777,8279040,GO:0005615,C
LOC117902456,NC_048534.1,8277777,8279040,GO:0006508,P
LOC117902456,NC_048534.1,8277777,8279040,GO:0006508,P
LOC117902453,NC_048534.1,8279639,8288062,GO:0005085,F
LOC117902453,NC_048534.1,8279639,8288062,GO:0005085,F
LOC117902453,NC_048534.1,8279639,8288062,GO:0005886,C
LOC117902453,NC_048534.1,8279639,8288062,GO:0007265,P
LOC117902453,NC_048534.1,8279639,8288062,GO:0043547,P
LOC117902453,NC_048534.1,8279639,8288062,GO:0046982,F
LOC117902455,NC_048534.1,8287628,8290624,GO:0005737,C
LOC117902455,NC_048534.1,8287628,8290624,GO:0016831,F
LOC117902455,NC_048534.1,8287628,8290624,GO:0019752,P
LOC117902455,NC_048534.1,8287628,8290624,GO:0030170,F
LOC117902454,NC_048534.1,8291310,8295631,GO:0003677,F
LOC117902454,NC_048534.1,8291310,8295631,GO:0003677,F
LOC117902454,NC_048534.1,8291310,8295631,GO:0003887,F
LOC117902454,NC_048534.1,8291310,8295631,GO:0003887,F
LOC117902454,NC_048534.1,8291310,8295631,GO:0005739,C
LOC117902454,NC_048534.1,8291310,8295631,GO:0005760,C
LOC117902454,NC_048534.1,8291310,8295631,GO:0005760,C
LOC117902454,NC_048534.1,8291310,8295631,GO:0006264,P
LOC117902454,NC_048534.1,8291310,8295631,GO:0008408,F
LOC117901423,NC_048534.1,8296125,8297851,GO:0005885,C
LOC117901423,NC_048534.1,8296125,8297851,GO:0005885,C
LOC117901423,NC_048534.1,8296125,8297851,GO:0015629,C
LOC117901423,NC_048534.1,8296125,8297851,GO:0015629,C
LOC117901423,NC_048534.1,8296125,8297851,GO:0034314,P
LOC117901423,NC_048534.1,8296125,8297851,GO:0034314,P
LOC117901423,NC_048534.1,8296125,8297851,GO:0051015,F
LOC117901292,NC_048534.1,8298103,8299684,GO:0003688,F
LOC117901292,NC_048534.1,8298103,8299684,GO:0005634,C
LOC117901292,NC_048534.1,8298103,8299684,GO:0005664,C
LOC117901292,NC_048534.1,8298103,8299684,GO:0006260,P
LOC117901292,NC_048534.1,8298103,8299684,GO:0006270,P
LOC117901293,NC_048534.1,8299640,8300809,GO:0005737,C
LOC117901293,NC_048534.1,8299640,8300809,GO:0005739,C
LOC117901293,NC_048534.1,8299640,8300809,GO:0006264,P
LOC117901295,NC_048534.1,8300741,8301262,GO:0005739,C
LOC117901295,NC_048534.1,8300741,8301262,GO:0006450,P
LOC117901295,NC_048534.1,8300741,8301262,GO:0006450,P
LOC117901295,NC_048534.1,8300741,8301262,GO:0030956,C
LOC117901295,NC_048534.1,8300741,8301262,GO:0032543,P
LOC117901295,NC_048534.1,8300741,8301262,GO:0050567,F
LOC117901295,NC_048534.1,8300741,8301262,GO:0070681,P
LOC117901521,NC_048534.1,8301520,8302497,GO:0003677,F
LOC117901521,NC_048534.1,8301520,8302497,GO:0003899,F
LOC117901521,NC_048534.1,8301520,8302497,GO:0003899,F
LOC117901521,NC_048534.1,8301520,8302497,GO:0005665,C
LOC117901521,NC_048534.1,8301520,8302497,GO:0006351,P
LOC117901521,NC_048534.1,8301520,8302497,GO:0046983,F
LOC117901522,NC_048534.1,8302461,8303183,GO:0003735,F
LOC117901522,NC_048534.1,8302461,8303183,GO:0003735,F
LOC117901522,NC_048534.1,8302461,8303183,GO:0005739,C
LOC117901522,NC_048534.1,8302461,8303183,GO:0005840,C
LOC117901522,NC_048534.1,8302461,8303183,GO:0006412,P
LOC117902126,NC_048534.1,8303582,8358394,GO:0003924,F
LOC117902126,NC_048534.1,8303582,8358394,GO:0005096,F
LOC117902126,NC_048534.1,8303582,8358394,GO:0005515,F
LOC117902126,NC_048534.1,8303582,8358394,GO:0005525,F
LOC117902126,NC_048534.1,8303582,8358394,GO:0005634,C
LOC117902125,NC_048534.1,8358941,8364388,GO:0000184,P
LOC117902125,NC_048534.1,8358941,8364388,GO:0005515,F
LOC117902125,NC_048534.1,8358941,8364388,GO:0005697,C
LOC117902125,NC_048534.1,8358941,8364388,GO:0042162,F
LOC117902125,NC_048534.1,8358941,8364388,GO:0070034,F
LOC117901190,NC_048534.1,8366818,8370093,GO:0005615,C
LOC117901190,NC_048534.1,8366818,8370093,GO:0005886,C
LOC117901190,NC_048534.1,8366818,8370093,GO:0006508,P
LOC117901190,NC_048534.1,8366818,8370093,GO:0006508,P
LOC117901190,NC_048534.1,8366818,8370093,GO:0008237,F
LOC117901190,NC_048534.1,8366818,8370093,GO:0008237,F
LOC117901190,NC_048534.1,8366818,8370093,GO:0008241,F
LOC117901190,NC_048534.1,8366818,8370093,GO:0008241,F
LOC117901136,NC_048534.1,8370445,8372455,GO:0005615,C
LOC117901136,NC_048534.1,8370445,8372455,GO:0005886,C
LOC117901136,NC_048534.1,8370445,8372455,GO:0006508,P
LOC117901136,NC_048534.1,8370445,8372455,GO:0006508,P
LOC117901136,NC_048534.1,8370445,8372455,GO:0008237,F
LOC117901136,NC_048534.1,8370445,8372455,GO:0008237,F
LOC117901136,NC_048534.1,8370445,8372455,GO:0008241,F
LOC117901136,NC_048534.1,8370445,8372455,GO:0008241,F
LOC117900516,NC_048534.1,8373094,8373697,GO:0003998,F
LOC117900516,NC_048534.1,8373094,8373697,GO:0003998,F
LOC117900123,NC_048534.1,8375238,8418528,GO:0005886,C
LOC117900123,NC_048534.1,8375238,8418528,GO:0006508,P
LOC117900123,NC_048534.1,8375238,8418528,GO:0006508,P
LOC117900123,NC_048534.1,8375238,8418528,GO:0008237,F
LOC117900123,NC_048534.1,8375238,8418528,GO:0008237,F
LOC117900123,NC_048534.1,8375238,8418528,GO:0008241,F
LOC117900123,NC_048534.1,8375238,8418528,GO:0008241,F
LOC117900125,NC_048534.1,8392149,8393619,GO:0004672,F
LOC117900125,NC_048534.1,8392149,8393619,GO:0004672,F
LOC117900125,NC_048534.1,8392149,8393619,GO:0005524,F
LOC117900125,NC_048534.1,8392149,8393619,GO:0006468,P
LOC117900300,NC_048534.1,8420396,8424790,GO:0005515,F
LOC117900300,NC_048534.1,8420396,8424790,GO:0016020,C
LOC117901661,NC_048534.1,8440309,8459192,GO:0004930,F
LOC117901661,NC_048534.1,8440309,8459192,GO:0005515,F
LOC117901661,NC_048534.1,8440309,8459192,GO:0007186,P
LOC117901661,NC_048534.1,8440309,8459192,GO:0016020,C
LOC117901661,NC_048534.1,8440309,8459192,GO:0016500,F
LOC117900063,NC_048534.1,8472992,8478482,GO:0004467,F
LOC117900063,NC_048534.1,8472992,8478482,GO:0005783,C
LOC117900063,NC_048534.1,8472992,8478482,GO:0016020,C
LOC117900062,NC_048534.1,8486538,8488755,GO:0004467,F
LOC117900062,NC_048534.1,8486538,8488755,GO:0005783,C
LOC117900062,NC_048534.1,8486538,8488755,GO:0016020,C
LOC117900065,NC_048534.1,8488711,8490729,GO:0005515,F
LOC117899975,NC_048534.1,8501040,8557451,GO:0004888,F
LOC117899975,NC_048534.1,8501040,8557451,GO:0004888,F
LOC117899975,NC_048534.1,8501040,8557451,GO:0007165,P
LOC117899975,NC_048534.1,8501040,8557451,GO:0007268,P
LOC117899975,NC_048534.1,8501040,8557451,GO:0022848,F
LOC117899975,NC_048534.1,8501040,8557451,GO:0034220,P
LOC117899975,NC_048534.1,8501040,8557451,GO:0034220,P
LOC117899975,NC_048534.1,8501040,8557451,GO:0042391,P
LOC117899975,NC_048534.1,8501040,8557451,GO:0043005,C
LOC117899975,NC_048534.1,8501040,8557451,GO:0045202,C
LOC117899975,NC_048534.1,8501040,8557451,GO:0045211,C
LOC117899975,NC_048534.1,8501040,8557451,GO:0050877,P
LOC117902715,NC_048534.1,8658228,8706821,GO:0004674,F
